#Name,LogHD50,Co-solvent,SMILES,Reference
W0137,1.54,,O=C(N([H])[C@]([H])(C(O)O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],"Physicochemical and toxicological properties of novel amino acid-based amphiphiles and their spontaneously formed catanionic vesicles, Brito RO, Marques EF, Silva SG, do Vale ML, Gomes P, Ara??jo MJ, Rodriguez-Borges JE, Infante MR, Garcia MT, Ribosa I, Vinardell MP, Mitjans M., Colloids Surf B Biointerfaces. 2009 Aug 1;72(1):80-87."
W0139,2.008,,O=C(OC([H])([H])[C@]([H])(O[H])C([H])([H])OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],"Assessment of the potential irritation and photoirritation of novel amino acid-based surfactants by in vitro methods as alternative to the animal tests, Benavides T, Mart??nez V, Mitjans M, Infante MR, Moran C, Clap??s P, Clothier R, Vinardell MP., Toxicology. 2004 Sep 1;201(1-3):87-93."
W0141,1.477,,O=C(OC([H])([H])[C@@]1([H])O[C@]([H])([C@]([H])(OC(=O)C([H])([H])[H])[C@@]([H])(OC(=O)C([H])([H])[H])[C@]1([H])O[C@@]2([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],"Hydrophobic tail length, degree of fluorination and headgroup stereochemistry are determinants of the biocompatibility of (fluorinated) carbohydrate surfactants, Li X, Tur??nek J, Kn?tigov?? P, Kudl??ckov?? H, Masek J, Parkin S, Rankin SE, Knutson BL, Lehmler HJ., Colloids Surf B Biointerfaces. 2009 Oct 1;73(1):65-74."
W0142,1.778,,O=C(O[C@](C([H])([H])C(=O)O[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[C@@](O[C@]1([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]1([H])O[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H])C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],"Permeabilization of biological and artificial membranes by a bacterial dirhamnolipid produced by Pseudomonas aeruginosa, S??nchez M, Aranda FJ, Teruel JA, Espuny MJ, Marqu??s A, Manresa A, Ortiz A., J Colloid Interface Sci. 2010 Jan 15;341(2):240-247."
W0143,2.185,,O=C(N([H])[C@@]([H])(C(=O)O[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],"Permeabilization of biological and artificial membranes by a bacterial dirhamnolipid produced by Pseudomonas aeruginosa, S??nchez M, Aranda FJ, Teruel JA, Espuny MJ, Marqu??s A, Manresa A, Ortiz A., J Colloid Interface Sci. 2010 Jan 15;341(2):240-247."
W0144,2.263,,O=C(N([H])[C@@]([H])(C(=O)O[H])C([H])([H])O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],"Correlation among chemical structure, surface properties and cytotoxicity of N-acyl alanine and serine surfactants, Perinelli DR, Cespi M, Casettari L, Vllasaliu D, Cangiotti M, Ottaviani MF, Giorgioni G, Bonacucina G, Palmieri GF., Eur J Pharm Biopharm. 2016 Dec;109:93-102."
W0145,1.0,Methanol,O=C1N([H])C([H])([H])C([H])([H])C([H])([H])N(C(=O)[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C(=O)[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[C@@]([H])(C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C1([H])[H],"Mechanism of Hemolysis and Erythrocyte Transformation Caused by Lipogrammistin-A, a Lipophilic and Acylated Cyclic Polyamine from the Skin Secretion of Soap?shes (Grammistidae), Kobayashi Y, Onuki H, Tachibana, K, Bioorganic & Medicinal Chemistry 7 (1999) 2073-2081"
W0148,1.408,DMF,O=c1c3c(oc2c1c(O[H])c(c(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(OC([H])([H])[H])c3C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],"Amphiphilic xanthones as a potent chemical entity of anti- mycobacterial agents with membrane-targeting properties, Koh JJ, Zou H, Mukherjee D, Lin S, Lim F, Tan JK, Tan DZ, Stocker BL, Timmer MSM, Corkran HM, Lakshminarayanan R, Tan DTH, Cao D, Beuerman RW, Dick T, Liu S., Eur J Med Chem. 2016 Nov 10;123:684-703."
W0149,1.471,DMF,O=c1c3c(oc2c1c(O[H])c(c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(OC([H])([H])[H])c3C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],"Amphiphilic xanthones as a potent chemical entity of anti- mycobacterial agents with membrane-targeting properties, Koh JJ, Zou H, Mukherjee D, Lin S, Lim F, Tan JK, Tan DZ, Stocker BL, Timmer MSM, Corkran HM, Lakshminarayanan R, Tan DTH, Cao D, Beuerman RW, Dick T, Liu S., Eur J Med Chem. 2016 Nov 10;123:684-703."
W0150,1.935,DMF,O=c1c3c(oc2c1c(O[H])c(c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(OC([H])([H])[H])c3C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],"Amphiphilic xanthones as a potent chemical entity of anti- mycobacterial agents with membrane-targeting properties, Koh JJ, Zou H, Mukherjee D, Lin S, Lim F, Tan JK, Tan DZ, Stocker BL, Timmer MSM, Corkran HM, Lakshminarayanan R, Tan DTH, Cao D, Beuerman RW, Dick T, Liu S., Eur J Med Chem. 2016 Nov 10;123:684-703."
W0151,2.097,DMF,O=c1c3c(oc2c1c(O[H])c(c(OC([H])([H])[C@]([H])(O[H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H])c2[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c([H])c(OC([H])([H])[C@]([H])(O[H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H])c(OC([H])([H])[H])c3C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],"Amphiphilic xanthones as a potent chemical entity of anti- mycobacterial agents with membrane-targeting properties, Koh JJ, Zou H, Mukherjee D, Lin S, Lim F, Tan JK, Tan DZ, Stocker BL, Timmer MSM, Corkran HM, Lakshminarayanan R, Tan DTH, Cao D, Beuerman RW, Dick T, Liu S., Eur J Med Chem. 2016 Nov 10;123:684-703."
W0153,2.191,DMF,O=c1c3c(oc2c1c(O[H])c(c(OC([H])([H])[C@]([H])(O[H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H])c2[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c([H])c(OC([H])([H])[C@]([H])(O[H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H])c(OC([H])([H])[H])c3C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],"Amphiphilic xanthones as a potent chemical entity of anti- mycobacterial agents with membrane-targeting properties, Koh JJ, Zou H, Mukherjee D, Lin S, Lim F, Tan JK, Tan DZ, Stocker BL, Timmer MSM, Corkran HM, Lakshminarayanan R, Tan DTH, Cao D, Beuerman RW, Dick T, Liu S., Eur J Med Chem. 2016 Nov 10;123:684-703."
W0154,2.035,DMF,O=c1c3c(oc2c1c(O[H])c(c(OC([H])([H])[C@]([H])(O[H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c([H])c(OC([H])([H])[C@]([H])(O[H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(OC([H])([H])[H])c3C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],"Amphiphilic xanthones as a potent chemical entity of anti- mycobacterial agents with membrane-targeting properties, Koh JJ, Zou H, Mukherjee D, Lin S, Lim F, Tan JK, Tan DZ, Stocker BL, Timmer MSM, Corkran HM, Lakshminarayanan R, Tan DTH, Cao D, Beuerman RW, Dick T, Liu S., Eur J Med Chem. 2016 Nov 10;123:684-703."
W0155,1.521,DMF,O=c1c3c(oc2c1c(O[H])c(c(OC([H])([H])[C@]([H])(O[H])C([H])([H])N([H])C(C([H])([H])O[H])(C([H])([H])O[H])C([H])([H])O[H])c2[H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])c([H])c(OC([H])([H])[C@]([H])(O[H])C([H])([H])N([H])C(C([H])([H])O[H])(C([H])([H])O[H])C([H])([H])O[H])c(OC([H])([H])[H])c3C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H],"Amphiphilic xanthones as a potent chemical entity of anti- mycobacterial agents with membrane-targeting properties, Koh JJ, Zou H, Mukherjee D, Lin S, Lim F, Tan JK, Tan DZ, Stocker BL, Timmer MSM, Corkran HM, Lakshminarayanan R, Tan DTH, Cao D, Beuerman RW, Dick T, Liu S., Eur J Med Chem. 2016 Nov 10;123:684-703."
W0157,1.862,DMF,O=c1c3c(oc2c1c(O[H])c(c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c2[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c(OC([H])([H])[H])c3C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],"Amphiphilic xanthones as a potent chemical entity of anti- mycobacterial agents with membrane-targeting properties, Koh JJ, Zou H, Mukherjee D, Lin S, Lim F, Tan JK, Tan DZ, Stocker BL, Timmer MSM, Corkran HM, Lakshminarayanan R, Tan DTH, Cao D, Beuerman RW, Dick T, Liu S., Eur J Med Chem. 2016 Nov 10;123:684-703."
W0158,1.996,DMF,O=c1c3c(oc2c1c(O[H])c(c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c2[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c3C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],"Amphiphilic xanthones as a potent chemical entity of anti- mycobacterial agents with membrane-targeting properties, Koh JJ, Zou H, Mukherjee D, Lin S, Lim F, Tan JK, Tan DZ, Stocker BL, Timmer MSM, Corkran HM, Lakshminarayanan R, Tan DTH, Cao D, Beuerman RW, Dick T, Liu S., Eur J Med Chem. 2016 Nov 10;123:684-703."
W0159,2.301,,O=C(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N(C([H])([H])C(=O)O[H])C([H])([H])C(=O)O[H])C(=O)O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],"Drug solubilization and in vitro toxicity evaluation of lipoamino acid surfactants, M??nard N, Tsapis N, Poirier C, Arnauld T, Moine L, Lefoulon F, P??an JM, Fattal E., Int J Pharm. 2012 Feb 28;423(2):312-320."
W0170,1.079,,[H]c1c(O[H])c(O[H])c([H])c(c1[H])[C@](C([H])=C([H])[H])(C([H])([H])C([H])([H])C([H])=C(C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"4-Nerolidylcatechol and its synthetic analogues: Antioxidant activity and toxicity evaluation, Mendanha da Cunha CR, Mendanha Neto SA, Carlos da Silva C, Cortez AP, Gomes Mdo N, Martins FI, Alonso A, Rezende KR, Menegatti R, de Magalh?es MT, Valadares MC., Eur J Med Chem. 2013 Apr;62:371-378."
W0171,0.851,,[H]N(c1c([H])c(nn1C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])=C(C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"4-Nerolidylcatechol and its synthetic analogues: Antioxidant activity and toxicity evaluation, Mendanha da Cunha CR, Mendanha Neto SA, Carlos da Silva C, Cortez AP, Gomes Mdo N, Martins FI, Alonso A, Rezende KR, Menegatti R, de Magalh?es MT, Valadares MC., Eur J Med Chem. 2013 Apr;62:371-378."
W0172,2.279,,O=C1N([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@@]([H])(C(=O)N([H])[C@]([H])(C(=O)N([H])[C@@]1([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])N([H])[H])N([H])C(=O)[C@]([H])(N([H])C(=O)OC([H])([H])[C@@]3([H])c5c(c4c3c([H])c([H])c([H])c4[H])c([H])c([H])c([H])c5[H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],"Antimicrobial Peptides with Potential for Biofilm Eradication: Synthesis and Structure Activity Relationship Studies of Battacin Peptides, De Zoysa GH, Cameron AJ, Hegde VV, Raghothama S, Sarojini V., J Med Chem. 2015 Jan 22;58(2):625-639."
W0173,1.477,,O=C(N([H])[C@]([H])(C(=O)O[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])N([H])[H],"Antimicrobial Peptides with Potential for Biofilm Eradication: Synthesis and Structure Activity Relationship Studies of Battacin Peptides, De Zoysa GH, Cameron AJ, Hegde VV, Raghothama S, Sarojini V., J Med Chem. 2015 Jan 22;58(2):625-639."
W0174,1.471,,O=C(N([H])[C@]([H])(C(=O)N([H])[C@]2(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],"Short hybrid peptides incorporating ??- and ??-amino acids as antimicrobial agents, Wani NA, Singh G, Shankar S, Sharma A, Katoch M, Rai R., Peptides. 2017 Nov;97:46-53."
W0175,1.909,,O=C(N([H])[C@]([H])(C(=O)N([H])[C@]2(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],"Short hybrid peptides incorporating ??- and ??-amino acids as antimicrobial agents, Wani NA, Singh G, Shankar S, Sharma A, Katoch M, Rai R., Peptides. 2017 Nov;97:46-53."
W0176,1.892,,O=C(N([H])[C@]([H])(C(=O)N([H])C([H])([H])[C@]2(C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],"Short hybrid peptides incorporating ??- and ??-amino acids as antimicrobial agents, Wani NA, Singh G, Shankar S, Sharma A, Katoch M, Rai R., Peptides. 2017 Nov;97:46-53."
W0177,0.23,Methanol,[H]C([H])(O[H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])C([H])([H])[C@@]1([H])O[C@]([H])(C([H])([H])[C@@]([H])(O[H])[C@]1([H])O[H])[C@]([H])(O[H])C([H])([H])[C@@]([H])(C([H])([H])[C@]([H])(O[H])C([H])([H])C(=C([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(O[H])C([H])([H])[C@]([H])([C@@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C(=C([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]3([H])O[C@]([H])([C@]([H])(O[H])C([H])([H])C([H])([H])C(=C([H])[H])[C@]([H])(O[H])[C@]([H])(O[H])[C@]2([H])O[C@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])[H])[C@@]([H])(O[H])[C@]([H])(O[H])C2([H])[H])C([H])([H])[C@]([H])(O[H])[C@@]3([H])O[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],"Roles of integral protein in membrane permeabilization by amphidinols, Morsy N, Konoki K, Houdai T, Matsumori N, Oishi T, Murata M, Aimoto S., Biochim Biophys Acta. 2008 Jun;1778(6):1453-1459."
W0178,-0.398,Methanol,[H][C@]1(O[C@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C1([H])[H])[C@@]([H])(O[H])[C@]([H])(O[H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])=C([H])C([H])([H])[C@@]([H])(O[H])C([H])=C([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])O[H])[C@]([H])(O[H])C([H])([H])C([H])([H])C(=C([H])[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])[H])[C@]([H])(O[H])[C@]([H])(O[H])C2([H])[H].[H]C([H])([H])C([H])([H])[H],"Roles of integral protein in membrane permeabilization by amphidinols, Morsy N, Konoki K, Houdai T, Matsumori N, Oishi T, Murata M, Aimoto S., Biochim Biophys Acta. 2008 Jun;1778(6):1453-1459."
W0179,0.462,Methanol,[H]C([H])(O[H])[C@]([H])(O[H])C([H])([H])C([H])=C([H])[C@@]([H])(O[H])C([H])([H])C([H])=C([H])[C@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])C(=C([H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]2([H])O[C@]([H])([C@]([H])(O[H])C([H])([H])C([H])([H])C(=C([H])[H])[C@]([H])(O[H])[C@]([H])(O[H])[C@]1([H])O[C@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])[H])[C@@]([H])(O[H])[C@]([H])(O[H])C1([H])[H])C([H])([H])[C@]([H])(O[H])[C@@]2([H])O[H])C([H])([H])[H],"Roles of integral protein in membrane permeabilization by amphidinols, Morsy N, Konoki K, Houdai T, Matsumori N, Oishi T, Murata M, Aimoto S., Biochim Biophys Acta. 2008 Jun;1778(6):1453-1459."
W0180,0.477,Methanol,[H][C@]1(O[C@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C1([H])[H])[C@@]([H])(O[H])[C@]([H])(O[H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])[C@@]([H])(O[S](=O)(=O)O)C([H])([H])O[H])C([H])([H])[H])[C@]([H])(O[H])C([H])([H])C([H])([H])C(=C([H])[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])[H])[C@]([H])(O[H])[C@]([H])(O[H])C2([H])[H],"Roles of integral protein in membrane permeabilization by amphidinols, Morsy N, Konoki K, Houdai T, Matsumori N, Oishi T, Murata M, Aimoto S., Biochim Biophys Acta. 2008 Jun;1778(6):1453-1459."
W0181,0.079,Methanol,[H][C@]1(O[C@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C1([H])[H])[C@@]([H])(O[H])[C@]([H])(O[H])C([H])=C(C([H])([H])[H])C([H])([H])C([H])([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(O[H])[C@@]([H])(O[H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])O[H])C([H])([H])[H])[C@]([H])(O[H])C([H])([H])C([H])([H])C(=C([H])[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])O[C@@]([H])([C@@]([H])(O[H])[C@]([H])(O[H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])=C([H])C([H])=C([H])C([H])([H])C([H])([H])C([H])=C([H])[H])[C@]([H])(O[H])[C@]([H])(O[H])C2([H])[H],"Roles of integral protein in membrane permeabilization by amphidinols, Morsy N, Konoki K, Houdai T, Matsumori N, Oishi T, Murata M, Aimoto S., Biochim Biophys Acta. 2008 Jun;1778(6):1453-1459."
W0182,1.255,,O=C(N([H])C([H])([H])C([H])([H])N([H])[H])C(C([H])([H])N([H])[H])(C([H])([H])c1c([H])c([H])c(c([H])c1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c(c([H])c2[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],"Synthesis of cationic antimicrobial ??(2,2)-amino acid derivatives with potential for oral administration, Hansen T, Ausbacher D, Flaten GE, Havelkova M, Str?m MB., J Med Chem. 2011 Feb 10;54(3):858-868."
W0184,1.79,Methanol,O=C(O[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])=C([H])C([H])([H])C([H])([H])[H],"Haemolytic activity within the species Fibrocapsa japonica (Raphidophyceae) M., Karin de Boer, Tyl MR, Fu M, Kulk G, Liebezeit G, Tomas CR, Lenzi A, Naar J, Vrieling EG, van Rijssel M., Harmful Algae 8 (2009) 699-705."
W0185,2.204,DMSO,[F]C([F])([F])c3c([H])c([H])c2[S]c1c([H])c([H])c([H])c([H])c1N(c2c3[H])C([H])([H])C([H])([H])C([H])([H])N4C([H])([H])C([H])([H])N(C([H])([H])C4([H])[H])C([H])([H])[H],"Polycyclic aromatic compounds as anticancer agents: structure-activity relationships of chrysene and pyrene derivatives, Banik BK, Becker FF., Bioorg Med Chem. 2001 Mar;9(3):593-605."
W0186,2.146,DMSO,O=C(N([H])c2c1c([H])c([H])c([H])c([H])c1c3c(c2[H])c4c(c([H])c3[H])c([H])c([H])c([H])c4[H])C([H])([H])C([H])([H])C(=O)N5C([H])([H])C([H])([H])N(C([H])([H])C5([H])[H])C([H])([H])[H],"Polycyclic aromatic compounds as anticancer agents: structure-activity relationships of chrysene and pyrene derivatives, Banik BK, Becker FF., Bioorg Med Chem. 2001 Mar;9(3):593-605."
